34.8471 12.7376 0.639099
30.0328 27.904 2.01582
38.7335 26.7225 0.177821
40.112 20.9576 0.227179
12.6531 37.1471 3.0576
25.5697 41.3413 -0.0294134
1.48377 29.9926 1.26045
5.87006 32.0782 1.18708
32.9839 20.1692 0.0740418
39.1319 27.5972 0.524315
31.1427 0.442287 2.82113
29.8298 3.56235 2.68202
33.8042 11.7405 0.75173
20.5709 36.6265 2.46622
37.7776 14.8027 0.376776
38.3154 26.0373 0.677
31.0792 16.6235 0.422087
17.9763 33.2267 2.81383
16.5655 35.1334 3.05095
14.0318 38.3776 -2.95613
37.2591 23.961 0.612182
34.2001 15.6459 0.782197
41.7071 20.4698 0.379616
2.79297 9.29718 2.51479
33.688 13.288 0.970264
42.0597 21.0925 0.211596
13.1956 10.4535 2.13347
25.7117 31.6964 2.07611
40.7524 22.6487 -0.153524
24.8182 41.6749 0.188926
30.9844 14.6058 0.65932
34.4938 13.456 0.953374
34.3366 13.0438 0.742896
29.8924 19.0124 1.11358
34.0251 14.7228 0.731056
14.4376 36.2513 -2.72641
36.3834 16.1364 0.541323
35.4866 13.6175 0.663696
33.3809 13.396 0.642274
3.50279 40.3622 0.876391
28.1674 46.5509 2.7297
0.5695 8.0179 1.89742
33.3561 15.6214 0.56341
34.091 13.1628 0.52017
48.5637 21.7246 2.3729
29.4009 17.4059 0.725584
4.4241 33.1401 1.21947
37.8297 24.0578 0.292112
15.0518 38.5386 3.13616
32.401 19.5818 0.461059
43.1962 20.472 0.216316
15.984 35.112 2.87831
38.8175 25.9932 0.209284
36.1671 15.9264 0.760944
25.4046 43.2691 0.229794
39.8657 21.0836 0.133878
14.8188 38.5893 3.31531
15.8721 37.2922 3.09025
32.7922 15.6923 0.646896
37.7304 10.5314 0.638527
18.2923 34.7955 2.5672
0.718027 29.8472 1.46134
39.8958 22.4435 -0.201121
15.4137 39.2913 3.26647
14.8881 36.9687 -2.87587
42.0077 21.6253 -0.190384
36.362 13.1988 0.99838
39.0953 25.0256 0.352191
27.1572 32.8464 2.02541
34.9649 12.7546 0.861486
33.1989 15.8588 0.97675
49.9784 6.71831 2.86366
37.6699 11.903 0.712004
29.6091 2.34627 2.81047
32.0922 20.5495 0.0885844
13.2917 15.9607 -1.53566
43.9037 22.5019 1.60129
37.9238 25.0422 0.225224
27.9426 3.10321 2.9692
21.1238 36.6377 3.02258
40.1342 21.5887 -0.0624026
26.3809 32.2486 1.98531
34.8181 13.5598 0.723771
39.9385 26.3998 0.146415
38.5315 40.4223 -2.71231
28.1747 29.5225 1.82358
36.6447 17.298 0.660819
1.13242 7.68532 1.89536
36.8186 11.9062 0.654224
32.9679 14.4518 0.604159
25.9067 43.8558 0.229725
3.57142 39.5932 0.671086
41.9746 19.3673 0.107785
33.8921 15.0335 0.91384
14.3618 17.3973 -1.96082
2.27794 7.17023 1.7964
33.3015 14.5319 0.588313
26.1796 31.8549 2.01357
33.128 14.9025 0.765086
37.2261 12.9014 0.458218
14.3928 39.1264 3.08892
32.4988 13.1707 0.88691
30.6819 15.4534 0.61854
37.9365 36.0864 1.19687
7.07828 32.8535 -0.51252
32.8242 15.9861 0.698039
32.4689 11.551 1.1389
14.1002 36.355 -2.92727
27.3042 29.7931 1.92713
17.3134 35.4366 3.2096
14.2719 38.055 -3.18228
31.9388 16.8343 0.718312
46.2961 21.4312 2.08458
29.6737 28.4559 1.98946
31.9315 48.8865 -3.01017
34.7012 46.5754 0.996336
18.2917 34.1628 2.52234
40.308 26.979 0.334269
32.3306 14.74 0.919909
27.1682 29.5182 1.87778
12.1463 36.9971 3.33959
32.7921 17.3725 0.629437
28.8343 44.7023 2.56994
38.0184 9.85067 0.570868
12.3996 37.7299 -2.89038
36.5026 23.3997 0.108657
31.6806 49.7515 -3.07533
38.9863 22.1823 -0.0281542
28.705 2.25648 2.90483
33.9715 15.3882 0.773301
24.1183 42.2688 0.126039
38.0408 24.1212 0.597715
38.2992 25.7864 0.678133
14.9972 36.1753 -3.00498
24.6048 42.8095 -0.0453605
28.3381 39.3423 1.21991
48.9577 19.8765 1.85836
34.153 16.4582 0.97073
13.7355 18.0154 -2.23216
39.5877 28.0243 0.561723
26.8209 40.6309 0.0363851
19.9712 29.452 -1.35607
42.8464 23.0707 1.65724
20.063 13.1163 1.30412
36.009 13.3097 0.98824
36.7835 17.6889 0.382603
35.0843 17.439 0.56339
29.8533 3.21445 2.55464
28.7676 1.89566 2.97575
35.667 16.6526 0.514667
26.245 39.3229 -2.93278
13.252 38.0941 -3.31291
13.6301 38.8993 -3.15589
31.931 12.2318 0.699578
32.5643 15.3667 0.893473
12.1939 18.5955 -1.26057
34.8155 48.1144 0.783943
36.1764 13.4784 0.483803
17.2602 37.4882 -3.11319
32.7783 16.8953 0.954958
27.7745 2.35664 3.04151
3.43882 9.04968 2.47629
33.3379 15.6238 0.763798
33.2808 16.3452 0.713481
36.8355 24.6918 0.4065
28.2854 45.0093 2.88916
17.3504 37.0143 -2.99091
38.5157 13.0201 0.59079
33.362 14.552 0.840949
26.6247 42.8731 0.377077
39.5854 21.5711 -0.15229
33.047 13.6257 0.651475
20.4999 38.928 3.01027
12.2637 9.87543 2.64249
36.4193 15.1243 0.781734
34.0308 16.0745 0.620766
4.78985 32.029 1.43425
42.7241 20.4002 0.23243
13.0923 39.0223 -3.27276
27.1974 29.5757 1.92157
34.6902 11.8296 1.06517
20.25 37.3104 2.88167
23.3617 42.4277 0.11367
37.7845 12.6005 0.466477
32.2248 11.5983 0.735647
26.6374 29.1457 1.97343
11.9621 17.9988 -1.16132
30.5472 17.9035 0.755059
20.5534 37.5926 2.88837
25.7707 41.793 0.203522
33.5361 16.8622 0.777143
16.5144 36.0723 2.87778
43.2681 22.9464 1.54945
6.34362 30.8685 1.5214
13.4381 16.6866 -2.00414
37.0264 10.6896 1.2333
39.321 25.644 0.669605
41.5264 21.0159 0.117809
23.8782 41.8119 0.027907
17.9252 35.3431 2.83297
32.8586 15.3325 0.905242
35.4063 15.4195 0.627582
28.4055 2.23972 2.63879
40.775 20.6086 -0.00802438
26.0169 33.2294 1.84225
0.111353 24.1278 1.46155
31.4941 17.512 0.472097
24.8021 32.6682 1.48557
33.8232 12.4443 0.688408
15.1011 37.7127 3.19188
27.5548 28.0653 1.679
36.1392 13.728 0.949651
38.7714 23.4466 0.398516
25.9963 31.8934 1.58063
42.0957 20.2513 0.398527
34.9806 16.2902 0.820901
29.7842 0.424222 2.76843
26.2698 42.4797 0.128493
32.1905 13.9675 0.867361
38.1544 26.2681 0.441226
25.1322 42.1946 -0.126512
35.1529 14.3071 0.561347
32.853 16.4879 0.835893
4.35462 39.7859 0.570453
4.17994 38.321 0.624851
33.8106 18.1917 0.352055
27.2924 42.783 0.425514
14.0227 38.1871 -3.0894
4.11215 32.7343 1.05335
20.7607 38.9602 3.04738
32.2001 20.621 0.220657
33.1578 16.6337 1.1293
37.0168 25.6499 0.48996
6.67896 33.7191 -0.367591
47.6882 20.569 2.54636
34.2108 14.2024 0.621506
35.6666 15.0134 0.397637
34.4545 11.196 0.723165
33.6532 15.2468 0.668622
6.89586 33.5298 -0.808228
47.9498 21.2083 2.7248
17.5104 36.02 2.979
30.2617 17.0639 1.07713
35.3673 13.5645 0.863945
30.8039 27.7661 1.60404
33.749 14.1131 0.97289
28.6219 28.4639 2.01067
49.573 23.5144 1.03921
24.3114 32.282 1.94499
33.5592 15.4896 0.769934
49.2082 21.5912 2.54928
26.8048 32.6968 2.03875
25.6597 42.2063 -0.210459
40.9025 27.0463 -0.149815
35.8304 15.4831 0.699947
41.392 21.0429 0.337758
31.1392 16.2025 0.882764
35.0923 11.2024 0.608913
27.9108 2.26757 2.91827
12.8734 44.1099 0.214954
34.4692 48.1512 0.621008
34.9912 17.1686 0.81947
39.639 21.182 0.351211
33.3996 16.3422 0.786366
38.5189 23.8191 0.0451358
30.8185 0.44029 2.83507
36.7877 13.4232 0.979139
37.9168 40.76 -2.70051
32.5188 21.3338 0.306192
14.6696 38.7649 2.98287
28.858 27.879 1.25324
28.4417 30.2732 1.77423
11.5783 9.61441 2.9203
14.4597 18.527 -1.8652
17.2803 34.7004 3.19985
48.1865 18.9421 2.00581
14.4437 37.2279 -3.17769
36.8076 12.0345 0.828723
42.4163 20.6535 -0.124423
31.654 15.7708 0.934217
32.7612 13.7399 1.03561
0.106682 23.1859 1.38426
33.246 12.398 0.581048
40.3131 21.9051 -0.303644
33.8653 10.6838 0.488808
3.13386 9.18583 2.42858
31.3976 20.1268 -0.0275839
35.7396 13.9163 0.661911
31.6054 13.7897 0.829097
12.2635 18.118 -1.55379
38.8457 27.339 0.362846
30.4701 15.2894 0.667413
29.3449 27.6997 1.58845
31.1872 15.7213 0.842439
34.1054 14.2524 0.785183
38.7077 26.7452 0.611837
37.5088 39.4549 -2.74514
34.0545 13.0926 0.602453
35.6721 11.7011 0.592221
