5.82399 18.431 -1.78047
6.43919 12.1833 -1.8245
38.153 25.7402 -1.88394
8.49164 29.2802 -2.43688
4.74617 28.7121 -2.63892
37.4023 27.1113 -1.88654
34.7419 27.1032 -2.02232
32.0154 7.42665 2.87573
5.96351 20.3705 -1.9511
46.6111 45.6628 -3.0028
36.2618 25.9553 -2.19743
15.7658 49.9448 -0.861282
6.23951 14.3804 -1.52278
20.8976 37.8527 2.64148
11.7811 33.4833 -1.65064
37.5101 25.7605 -1.81058
31.5419 31.4592 -2.57232
5.65004 34.4563 -2.06487
5.81625 23.5228 -2.23334
2.87585 19.9705 -1.90939
7.55729 17.9635 -1.92848
0.567914 11.6956 -1.24413
7.21556 19.7815 -2.23565
35.9247 29.0429 -1.60217
37.329 28.2685 -1.7573
7.06721 33.8481 -1.9825
16.8359 24.2676 1.41921
8.37842 36.6133 -2.41245
42.4089 0.736827 1.60335
10.0309 38.1275 -2.19603
13.8746 45.5173 -2.2378
12.5715 35.8034 -2.25768
2.90909 10.3272 -1.16343
32.0251 8.06516 2.81454
16.2945 0.767751 -0.763024
2.17675 3.0398 -1.38585
15.5707 35.6706 -2.49316
4.59441 5.59522 -0.977433
46.4488 18.7519 1.84515
44.0985 27.9909 1.42957
42.725 44.8701 -2.7427
18.3484 23.206 1.98057
49.6634 12.6641 -0.857159
43.476 44.3472 -2.9312
11.9946 46.62 -1.74498
6.58609 28.2407 -2.50723
7.76098 33.576 -2.41791
5.28682 19.3427 -2.04355
46.4591 27.804 1.22993
45.2685 44.4594 -3.20243
18.758 23.9272 1.71721
11.8783 45.8327 -1.65132
37.88 25.6294 -1.91815
8.73921 35.3513 -1.93419
43.9583 45.0504 -3.11122
11.102 46.6834 -2.19663
45.9439 27.9146 1.34885
38.9665 28.133 -1.79813
42.839 44.3608 -2.70889
2.91182 13.9461 -0.970871
36.3975 27.7284 -1.93775
11.792 46.8721 -1.78194
8.8467 47.2919 -2.32439
7.90064 33.2739 -1.85819
5.49163 16.0172 -1.51541
2.62735 4.69083 -1.1465
46.0819 45.3267 -3.16154
9.16574 37.3422 -2.32758
2.28316 14.2298 -1.28395
48.7677 46.3171 -2.94855
8.81261 34.2737 -2.43554
8.83128 36.9345 -2.3995
46.3376 46.3263 -3.17788
13.6875 47.2382 -1.79529
16.8009 2.80931 -0.591
7.20238 11.9773 -1.87992
1.67029 12.439 -0.881817
6.34688 20.4628 -1.96798
16.6815 2.17239 -0.572753
9.72379 45.9675 -1.84293
5.0077 12.7032 -1.57351
3.852 13.5226 -1.63198
1.42361 14.5922 -1.24227
7.57249 48.1113 -2.17309
7.56567 45.8509 -2.33955
7.0796 32.4539 -2.17378
35.0824 30.0303 -1.6611
37.443 26.7406 -2.30492
5.56566 5.35621 -0.781068
10.6508 38.1574 -2.04507
44.5565 42.3425 -3.19374
10.9214 47.6845 -2.24843
11.9485 33.0864 -1.77531
16.1762 1.14297 -0.832772
5.84453 13.9976 -1.57469
44.6834 46.2774 -2.93795
10.076 45.2614 -1.97308
5.65979 12.9204 -1.27818
11.615 48.1955 -1.7601
38.7584 32.7235 -1.849
2.47886 17.7958 -1.31277
48.2792 46.1519 -2.93042
13.0026 45.5698 -2.03312
15.2922 49.3953 -0.826759
15.2422 36.2794 -2.32242
44.9029 45.1132 -2.81807
6.48038 29.0981 -2.1633
17.0961 23.8539 1.44462
35.3539 26.4275 -2.08972
34.591 26.1328 -2.05424
6.14446 19.3425 -2.07312
11.4481 34.6815 -2.10961
8.42032 19.4291 -1.85436
6.57912 4.78079 -0.707746
37.2884 33.2184 -2.18076
3.02799 14.5892 -1.14612
34.979 28.467 -2.09286
46.8853 45.5302 -3.26495
1.05763 15.5833 -1.59993
8.49041 4.21545 -0.956563
0.395248 15.9439 -1.20605
2.40935 13.2555 -1.08561
12.2537 49.7255 -2.1545
11.7382 36.1679 -2.01717
4.2902 28.2874 -2.69024
9.49176 39.878 -2.37022
3.49529 14.7445 -1.21017
10.7028 46.791 -1.92452
36.6482 28.9513 -1.70516
8.74724 33.3469 -2.11185
7.98064 45.5743 -2.26151
36.8558 26.2075 -1.94464
37.1951 25.742 -2.022
4.08924 2.5232 -0.581948
11.5977 34.1866 -1.78869
10.7908 37.0422 -2.09589
2.02576 17.0099 -1.28622
35.3699 25.9451 -2.13636
11.1935 48.9104 -1.69614
43.6984 28.4657 1.12102
37.9299 34.1725 -1.95702
15.187 35.3944 -2.29423
11.0717 36.1343 -2.17441
38.4296 26.7833 -2.11885
27.6365 0.0835483 -1.41693
12.8937 46.9553 -1.70902
6.12608 27.5489 -2.84506
45.5486 45.1698 -2.66603
49.2796 10.78 -1.16631
11.9356 46.3371 -2.07008
8.36669 34.7696 -2.4036
41.4595 44.498 -2.90141
43.5054 46.1097 -2.7538
45.8425 44.9309 -3.12037
42.9965 44.1922 -2.88323
44.4571 45.7583 -2.91892
5.52153 31.0612 -2.24796
7.88886 38.6777 -2.0928
46.4263 45.6409 -2.76861
47.3946 45.2944 -3.18663
32.2548 49.5545 -0.645929
37.1828 34.5598 -1.44974
0.470624 12.6579 -1.40007
1.96912 12.7592 -1.0781
35.6879 32.7273 -2.21827
8.64979 19.057 -1.5912
37.5171 26.9185 -2.14307
29.2374 44.9596 -1.76574
44.2503 45.923 -2.97645
5.04573 3.14393 -0.702243
29.7074 47.4463 -2.30005
8.94329 46.6259 -2.25454
38.1472 33.3697 -1.7993
46.3695 28.4975 1.20952
5.87014 22.7277 -2.52216
1.67924 24.6075 -1.72133
6.39549 33.7773 -2.33408
6.26457 19.5373 -2.10441
43.0614 45.7028 -3.13819
34.9481 26.1917 -2.27712
48.705 45.8752 -3.00087
36.7081 26.946 -2.16571
5.0547 5.18611 -1.09535
6.31912 14.8567 -1.75675
3.15334 3.16773 -1.37174
8.16478 4.9025 -1.18949
43.9771 45.9701 -2.87669
10.7175 34.3266 -1.88595
5.2378 31.1909 -2.60802
37.1024 27.3867 -2.00964
47.4063 24.2001 -1.75572
5.23797 33.0278 -2.36003
35.4208 29.5364 -1.80204
48.9162 11.3361 -0.897011
35.1212 28.1636 -1.92635
2.79496 14.2472 -1.16156
5.93673 4.71697 -0.893069
7.47589 35.4773 -2.01171
8.46402 45.1391 -2.35179
44.4783 43.2149 -2.99547
9.47206 48.0513 -2.15988
6.1772 22.6763 -2.27207
2.47126 13.8664 -1.1963
0.31189 22.0362 -2.96747
45.0871 43.7645 -2.73358
43.7331 45.1982 -2.8692
10.8077 34.6266 -1.75371
2.53527 24.566 -2.36973
43.8389 44.7707 -2.90059
5.77228 15.607 -1.85937
3.74022 25.175 -2.34837
2.302 4.51585 -1.38897
4.63609 32.6593 -2.54207
5.65565 13.6382 -1.18135
7.56 33.1137 -2.1737
5.31145 4.13429 -0.731772
6.5088 13.9164 -1.19048
5.37828 3.20743 -1.20436
12.752 44.3355 -1.90798
39.4088 33.3024 -1.61155
36.9566 27.3576 -2.06364
